Country Name,Country Code,Series Name,Series Code,2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Heavily indebted poor countries (HIPC),HPC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.99537786671618,4.96754951389252,4.65877413085538,4.59939464284498,..,..
Heavily indebted poor countries (HIPC),HPC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,51.0211173309375,52.8456212022769,47.2669741174604,46.3155605706021,..,..
Heavily indebted poor countries (HIPC),HPC,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.42299802319035,1.36070984502114,1.39276147184598,1.41734031511147,..,..
Heavily indebted poor countries (HIPC),HPC,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,14.4630760136899,14.5008269665568,14.0361466524162,14.2138196553654,..,..
Heavily indebted poor countries (HIPC),HPC,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,51.5354451251188,51.8648296040373,47.1170255699355,47.3072174150442,..,..
Heavily indebted poor countries (HIPC),HPC,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,26.3069955331153,27.4102385926193,22.267483158996,21.9048825569634,..,..
Heavily indebted poor countries (HIPC),HPC,Urban population,SP.URB.TOTL,259093102,269819313,280949951,292473355,304383118,316677158
High income,HIC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,12.4147764378886,12.367972167403,12.2920406707293,12.4910979679074,..,..
High income,HIC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,5080.61733078964,5263.61734709943,5532.18414071949,5638.68416207963,..,..
High income,HIC,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,7.6868639573508,7.64012588060388,7.61419256842096,7.72202871971081,..,..
High income,HIC,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,3144.55766928405,3250.08991699036,3424.88984095819,3485.03032045236,..,..
High income,HIC,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,38.0910623898756,38.242194187948,38.0858126120759,38.2018317416886,..,..
High income,HIC,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,1935.62730804241,2013.05386613672,2106.61984162147,2152.91381061916,..,..
High income,HIC,Urban population,SP.URB.TOTL,980941436,988104928,994958412,1001377962,1008505774,1011432282
IBRD only,IBD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.40449753851493,5.45555470556152,5.41121017899837,5.48757725343359,..,..
IBRD only,IBD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,295.464258726025,325.866402731184,343.267442404743,354.68310602768,..,..
IBRD only,IBD,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2.91716951065867,2.93954874744715,2.91087290256114,2.96125811686695,..,..
IBRD only,IBD,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,159.325852338413,175.81301571752,184.564357297126,190.818558892186,..,..
IBRD only,IBD,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,45.8066093144518,45.8165907106036,46.0330998740978,45.9988883535959,..,..
IBRD only,IBD,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,135.423984291279,149.353232676973,158.082598304357,163.214960513441,..,..
IBRD only,IBD,Urban population,SP.URB.TOTL,2529215923,2582417026,2634177755,2684649049,2733527537,2780308505
IDA & IBRD total,IBT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.30658800554356,5.35537052923876,5.30379383841597,5.37265005308769,..,..
IDA & IBRD total,IBT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,237.388784114645,259.386189436209,271.100498316478,279.007103799921,..,..
IDA & IBRD total,IBT,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2.77915783452771,2.80520707754223,2.78513755625708,2.8293726902217,..,..
IDA & IBRD total,IBT,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,124.262231957602,136.124002308978,142.342167175385,146.599616225637,..,..
IDA & IBRD total,IBT,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,46.603935435417,46.5438675003489,46.5795941883807,46.5098743479488,..,..
IDA & IBRD total,IBT,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,110.711563732454,120.782298759507,126.33914804925,129.8267065734,..,..
IDA & IBRD total,IBT,Urban population,SP.URB.TOTL,3090962746,3164592663,3237588649,3310137127,3381928132,3452479763
IDA blend,IDB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.69684626559936,3.58826182673724,3.4574132213153,3.53926702924618,..,..
IDA blend,IDB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,65.8893876308321,62.2251488589248,60.8981203972859,62.3250787224207,..,..
IDA blend,IDB,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.963616075186762,0.946424404979067,1.01893860856212,0.989380262231077,..,..
IDA blend,IDB,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,16.963872224231,16.229650269471,17.4762521562142,16.9933271772049,..,..
IDA blend,IDB,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,65.5864070078061,65.6974721313549,63.2928190798427,60.8427211919528,..,..
IDA blend,IDB,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,43.2043386421813,40.874219452103,38.5424895949293,37.9176638800905,..,..
IDA blend,IDB,Urban population,SP.URB.TOTL,216720489,224185927,231886966,239831544,248003523,256401124
IDA only,IDX,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.4115784380666,4.37423906998294,4.11829804647927,4.04199992889732,..,..
IDA only,IDX,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,48.1948599267096,49.9672394065602,46.505056009525,46.7888511228091,..,..
IDA only,IDX,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.09867530659319,1.07085872026711,1.05604875943964,1.07933555809144,..,..
IDA only,IDX,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,12.0748365393982,12.275737369011,11.952025964367,12.5183997514436,..,..
IDA only,IDX,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,56.489330550285,56.4113453649225,53.85434183633,54.2708473985486,..,..
IDA only,IDX,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,27.2326179889365,28.188380065971,25.0431490279737,25.3897111210454,..,..
IDA only,IDX,Urban population,SP.URB.TOTL,345026334,357989710,371523928,385656534,400397072,415770134
IDA total,IDA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.0683986742164,4.02019476078904,3.81192762330592,3.81173374970284,..,..
IDA total,IDA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,54.4254003519281,54.2518004675159,51.535011514054,52.2172690921558,..,..
IDA total,IDA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.03382640664813,1.0148071467963,1.03884537967441,1.03813343606909,..,..
IDA total,IDA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,13.7963481267117,13.657765953702,13.8825816259934,14.0819566891736,..,..
IDA total,IDA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,60.3658921623762,60.131828276845,57.7489265986762,57.0083335214525,..,..
IDA total,IDA,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,32.8565291130042,32.6225173607995,29.7607741676215,29.7670262344019,..,..
IDA total,IDA,Urban population,SP.URB.TOTL,561746823,582175637,603410894,625488078,648400595,672171258
Late-demographic dividend,LTE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.52437231499769,5.63966279303284,5.6348339835053,5.78121959845191,..,..
Late-demographic dividend,LTE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,449.234379534097,505.620698381258,550.78237844096,575.702029650505,..,..
Late-demographic dividend,LTE,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.15302862391404,3.13861554939603,3.1553888595819,3.23764129826616,..,..
Late-demographic dividend,LTE,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,256.279573824097,281.272310492814,308.324086926632,322.288111815115,..,..
Late-demographic dividend,LTE,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,42.8609049099843,44.2936077460583,43.958257933472,43.9550981088341,..,..
Late-demographic dividend,LTE,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,192.608145897715,224.026378356336,242.155807982765,253.037486818884,..,..
Late-demographic dividend,LTE,Urban population,SP.URB.TOTL,1378184354,1407262739,1434746426,1460836128,1485088990,1506903682
Latin America & Caribbean,LCN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.82185686230911,8.1478181845083,7.94023462737737,7.95608182230251,..,..
Latin America & Caribbean,LCN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,634.951545399268,726.201662215157,682.41339555852,662.036305630371,..,..
Latin America & Caribbean,LCN,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,4.0810000714083,4.20706240719502,4.05262302707047,4.04793407191872,..,..
Latin America & Caribbean,LCN,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,330.203429104324,377.095464764603,351.282514003708,336.026866701855,..,..
Latin America & Caribbean,LCN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,47.7411314981727,47.8475829024594,48.3182044149653,49.0367857498975,..,..
Latin America & Caribbean,LCN,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,303.079880665921,347.388037335877,329.654808462464,324.566120295787,..,..
Latin America & Caribbean,LCN,Urban population,SP.URB.TOTL,503629772,510053174,516360031,522742324,529166061,535449685
Latin America & Caribbean (excluding high income),LAC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.79191545141905,8.11576825413216,7.87486628065588,7.87768408164418,..,..
Latin America & Caribbean (excluding high income),LAC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,614.443602202725,706.105635471841,656.830435429591,642.521079940858,..,..
Latin America & Caribbean (excluding high income),LAC,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,4.04703764056147,4.16561138715502,3.9869986089053,3.97468196185271,..,..
Latin America & Caribbean (excluding high income),LAC,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,319.253942238201,362.56436438122,332.551391614075,324.084624681324,..,..
Latin America & Caribbean (excluding high income),LAC,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,47.7567032919184,48.4013365464417,49.1395370259726,49.3309332525778,..,..
Latin America & Caribbean (excluding high income),LAC,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,293.379450381855,341.67491213355,322.682081397311,316.879643914581,..,..
Latin America & Caribbean (excluding high income),LAC,Urban population,SP.URB.TOTL,450624432,457188587,463741325,470147127,476304668,482170213
Latin America & the Caribbean (IDA & IBRD countries),TLA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.74422862407351,8.0879120884302,7.88395418002551,7.89498879172735,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,627.542944845249,720.094823957209,675.850268589956,654.340775192371,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.9536759823938,4.0952931597691,3.94283131061448,3.92891372223716,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,319.5594633612,367.035640096025,341.254272170909,324.991759664502,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,48.8205262214795,48.8020755623087,49.300153064266,50.1249280177812,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,306.317111085516,351.338503149636,333.120001513607,327.913198689723,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Urban population,SP.URB.TOTL,490878147,497363309,503782969,510155980,516489136,522781526
Least developed countries: UN classification,LDC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.24541587234561,4.21693045512531,3.91852996935639,3.84987055611281,..,..
Least developed countries: UN classification,LDC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,45.4657675787712,47.8715610100817,43.077560961242,42.823804700763,..,..
Least developed countries: UN classification,LDC,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.952475507316035,0.953735338134946,0.902902124880163,0.926191252314573,..,..
Least developed countries: UN classification,LDC,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,10.6114403218167,11.2255347660916,10.0914567765567,10.395365384108,..,..
Least developed countries: UN classification,LDC,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,57.3641289848055,56.9309473300413,54.6431965729864,55.2726640601747,..,..
Least developed countries: UN classification,LDC,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,26.0887616876282,27.2549572130243,23.5371887490178,23.6668490105219,..,..
Least developed countries: UN classification,LDC,Urban population,SP.URB.TOTL,313252262,325834452,338858844,352323408,366225948,380565728
Low & middle income,LMY,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.26486503916519,5.30648487239848,5.24897036256039,5.31774377001214,..,..
Low & middle income,LMY,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,228.435882524916,249.297761428484,260.294051446622,268.888612197852,..,..
Low & middle income,LMY,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2.73769410595044,2.75760835788919,2.72804554508792,2.7720590691983,..,..
Low & middle income,LMY,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,118.839985282901,129.614956631988,134.990723421064,139.938942172326,..,..
Low & middle income,LMY,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,46.8645566236458,46.9722798788201,47.1671843450152,46.9553215763727,..,..
Low & middle income,LMY,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,107.13885160688,117.161182608556,122.845931569665,126.327870105049,..,..
Low & middle income,LMY,Urban population,SP.URB.TOTL,3033730298,3107740069,3181174425,3254041484,3325968658,3396516247
Low income,LIC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.44541638035183,5.4690070334231,5.01820269646875,4.88252259716934,..,..
Low income,LIC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,43.5593070969582,45.1563739202755,36.0165820186501,34.8986381763453,..,..
Low income,LIC,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.18552024960314,1.13445916606683,1.08708300058929,1.12496445610253,..,..
Low income,LIC,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,9.50118124276043,9.28143406199914,7.7181918549241,7.94888380209212,..,..
Low income,LIC,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,54.8335408792484,54.642167339412,47.9047451029356,48.2386397024031,..,..
